agegroup,Sex,Cases,Cases_Male,Active_Cases,Cases_Female,Daily_Recovered,Date
40-49,Female,736,0,4790,736,675,3/27/2022
40-49,Female,920,0,4914,920,796,3/28/2022
40-49,Female,967,0,5012,967,869,3/29/2022
40-49,Female,1002,0,5123,1002,891,3/30/2022
40-49,Female,915,0,5285,915,753,3/31/2022
40-49,Female,839,0,5418,839,706,4/1/2022
40-49,Female,701,0,5434,701,685,4/2/2022
40-49,Female,797,0,5466,797,765,4/3/2022
40-49,Female,861,0,5334,861,993,4/4/2022
40-49,Female,1033,0,5390,1033,977,4/5/2022
40-49,Female,1087,0,5475,1087,1002,4/6/2022
40-49,Female,920,0,5466,920,928,4/7/2022
40-49,Female,797,0,5454,797,809,4/8/2022
40-49,Female,698,0,5414,698,738,4/9/2022
40-49,Female,702,0,5374,702,742,4/10/2022
40-49,Female,867,0,5251,867,992,4/11/2022
40-49,Male,0,0,0,0,0,2/27/2020
40-49,Male,0,0,0,0,0,2/28/2020
40-49,Male,0,0,0,0,0,2/29/2020
40-49,Male,0,0,0,0,0,3/1/2020
40-49,Male,0,0,0,0,0,3/2/2020
40-49,Male,0,0,0,0,0,3/3/2020
40-49,Male,0,0,0,0,0,3/4/2020
40-49,Male,0,0,0,0,0,3/5/2020
40-49,Male,0,0,0,0,0,3/6/2020
40-49,Male,0,0,0,0,0,3/7/2020
40-49,Male,0,0,0,0,0,3/8/2020
40-49,Male,0,0,0,0,0,3/9/2020
40-49,Male,0,0,0,0,0,3/10/2020
40-49,Male,2,2,2,0,,3/11/2020
40-49,Male,1,1,3,0,,3/12/2020
40-49,Male,1,1,4,0,,3/13/2020
40-49,Male,,,4,0,,3/14/2020
40-49,Male,5,5,9,0,,3/15/2020
40-49,Male,4,4,12,0,1,3/16/2020
40-49,Male,6,6,18,0,,3/17/2020
40-49,Male,5,5,23,0,,3/18/2020
40-49,Male,1,1,19,0,5,3/19/2020
40-49,Male,2,2,21,0,,3/20/2020
40-49,Male,6,6,25,0,2,3/21/2020
40-49,Male,6,6,25,0,6,3/22/2020
40-49,Male,3,3,24,0,4,3/23/2020
40-49,Male,4,4,27,0,1,3/24/2020
40-49,Male,3,3,26,0,4,3/25/2020
40-49,Male,5,5,27,0,4,3/26/2020
40-49,Male,9,9,34,0,2,3/27/2020
40-49,Male,8,8,42,0,,3/28/2020
40-49,Male,2,2,40,0,4,3/29/2020
40-49,Male,6,6,38,0,8,3/30/2020
40-49,Male,2,2,38,0,2,3/31/2020
40-49,Male,2,2,35,0,5,4/1/2020
40-49,Male,4,4,29,0,10,4/2/2020
40-49,Male,1,1,28,0,2,4/3/2020
40-49,Male,3,3,27,0,4,4/4/2020
40-49,Male,3,3,28,0,2,4/5/2020
40-49,Male,,,22,0,6,4/6/2020
40-49,Male,2,2,20,0,4,4/7/2020
40-49,Male,,,17,0,3,4/8/2020
40-49,Male,,,12,0,5,4/9/2020
40-49,Male,1,1,12,0,1,4/10/2020
40-49,Male,,,12,0,,4/11/2020
40-49,Male,1,1,12,0,1,4/12/2020
40-49,Male,,,10,0,2,4/13/2020
40-49,Male,1,1,10,0,1,4/14/2020
40-49,Male,1,1,8,0,3,4/15/2020
40-49,Male,1,1,7,0,2,4/16/2020
40-49,Male,,,5,0,2,4/17/2020
40-49,Male,,,5,0,,4/18/2020
40-49,Male,,,5,0,,4/19/2020
40-49,Male,,,5,0,,4/20/2020
40-49,Male,,,4,0,1,4/21/2020
40-49,Male,,,4,0,,4/22/2020
40-49,Male,,,4,0,,4/23/2020
40-49,Male,2,2,5,0,1,4/24/2020
40-49,Male,,,4,0,1,4/25/2020
40-49,Male,,,4,0,,4/26/2020
40-49,Male,,,3,0,1,4/27/2020
40-49,Male,,,3,0,,4/28/2020
40-49,Male,,,2,0,1,4/29/2020
40-49,Male,,,2,0,,4/30/2020
40-49,Male,,,2,0,,5/1/2020
40-49,Male,1,1,3,0,,5/2/2020
40-49,Male,1,1,3,0,1,5/3/2020
40-49,Male,2,2,5,0,,5/4/2020
40-49,Male,,,5,0,,5/5/2020
40-49,Male,3,3,8,0,,5/6/2020
40-49,Male,2,2,10,0,,5/7/2020
40-49,Male,,,10,0,,5/8/2020
40-49,Male,1,1,11,0,,5/9/2020
40-49,Male,,,9,0,2,5/10/2020
40-49,Male,,,9,0,,5/11/2020
40-49,Male,,,8,0,1,5/12/2020
40-49,Male,1,1,6,0,3,5/13/2020
40-49,Male,1,1,6,0,1,5/14/2020
40-49,Male,2,2,8,0,,5/15/2020
40-49,Male,,,7,0,1,5/16/2020
40-49,Male,,,7,0,,5/17/2020
40-49,Male,,,7,0,,5/18/2020
40-49,Male,,,5,0,2,5/19/2020
40-49,Male,,,5,0,,5/20/2020
40-49,Male,2,2,5,0,2,5/21/2020
40-49,Male,,,3,0,2,5/22/2020
40-49,Male,,,3,0,,5/23/2020
40-49,Male,,,2,0,1,5/24/2020
40-49,Male,1,1,2,0,1,5/25/2020
40-49,Male,1,1,3,0,,5/26/2020
40-49,Male,1,1,4,0,,5/27/2020
40-49,Male,,,4,0,,5/28/2020
40-49,Male,,,3,0,1,5/29/2020
40-49,Male,1,1,4,0,,5/30/2020
40-49,Male,,,4,0,,5/31/2020
40-49,Male,,,3,0,1,6/1/2020
40-49,Male,2,2,4,0,1,6/2/2020
40-49,Male,,,4,0,,6/3/2020
40-49,Male,,,4,0,,6/4/2020
40-49,Male,,,4,0,,6/5/2020
40-49,Male,,,4,0,,6/6/2020
40-49,Male,,,4,0,,6/7/2020
40-49,Male,,,2,0,2,6/8/2020
40-49,Male,,,2,0,,6/9/2020
40-49,Male,,,2,0,,6/10/2020
40-49,Male,1,1,2,0,1,6/11/2020
40-49,Male,1,1,3,0,,6/12/2020
40-49,Male,1,1,4,0,,6/13/2020
40-49,Male,,,4,0,,6/14/2020
40-49,Male,,,4,0,,6/15/2020
40-49,Male,,,4,0,,6/16/2020
40-49,Male,,,3,0,1,6/17/2020
40-49,Male,1,1,4,0,,6/18/2020
40-49,Male,1,1,4,0,1,6/19/2020
40-49,Male,1,1,5,0,,6/20/2020
40-49,Male,,,4,0,1,6/21/2020
40-49,Male,2,2,6,0,,6/22/2020
40-49,Male,1,1,7,0,,6/23/2020
40-49,Male,1,1,8,0,,6/24/2020
40-49,Male,,,8,0,,6/25/2020
40-49,Male,3,3,10,0,1,6/26/2020
40-49,Male,1,1,11,0,,6/27/2020
40-49,Male,7,7,18,0,,6/28/2020
40-49,Male,5,5,19,0,4,6/29/2020
40-49,Male,5,5,23,0,1,6/30/2020
40-49,Male,5,5,25,0,3,7/1/2020
40-49,Male,2,2,24,0,3,7/2/2020
40-49,Male,10,10,32,0,2,7/3/2020
40-49,Male,6,6,35,0,3,7/4/2020
40-49,Male,6,6,40,0,1,7/5/2020
40-49,Male,11,11,51,0,,7/6/2020
40-49,Male,9,9,58,0,2,7/7/2020
40-49,Male,9,9,62,0,5,7/8/2020
40-49,Male,8,8,65,0,5,7/9/2020
40-49,Male,34,34,97,0,2,7/10/2020
40-49,Male,26,26,119,0,4,7/11/2020
40-49,Male,8,8,126,0,1,7/12/2020
40-49,Male,14,14,136,0,4,7/13/2020
40-49,Male,12,12,140,0,8,7/14/2020
40-49,Male,28,28,163,0,5,7/15/2020
40-49,Male,26,26,181,0,8,7/16/2020
40-49,Male,17,17,188,0,10,7/17/2020
40-49,Male,31,31,210,0,9,7/18/2020
40-49,Male,13,13,216,0,7,7/19/2020
40-49,Male,18,18,224,0,10,7/20/2020
40-49,Male,23,23,241,0,6,7/21/2020
40-49,Male,19,19,246,0,14,7/22/2020
40-49,Male,23,23,252,0,17,7/23/2020
40-49,Male,14,14,261,0,5,7/24/2020
40-49,Male,25,25,272,0,14,7/25/2020
40-49,Male,21,21,281,0,12,7/26/2020
40-49,Male,29,29,297,0,13,7/27/2020
40-49,Male,17,17,279,0,35,7/28/2020
40-49,Male,39,39,304,0,14,7/29/2020
40-49,Male,37,37,314,0,27,7/30/2020
40-49,Male,19,19,321,0,12,7/31/2020
40-49,Male,24,24,329,0,16,8/1/2020
40-49,Male,21,21,330,0,20,8/2/2020
40-49,Male,19,19,336,0,13,8/3/2020
40-49,Male,35,35,364,0,7,8/4/2020
40-49,Male,25,25,368,0,21,8/5/2020
40-49,Male,26,26,371,0,23,8/6/2020
40-49,Male,24,24,367,0,28,8/7/2020
40-49,Male,21,21,359,0,29,8/8/2020
40-49,Male,18,18,351,0,26,8/9/2020
40-49,Male,19,19,351,0,19,8/10/2020
40-49,Male,22,22,337,0,36,8/11/2020
40-49,Male,17,17,339,0,15,8/12/2020
40-49,Male,11,11,316,0,34,8/13/2020
40-49,Male,16,16,300,0,32,8/14/2020
40-49,Male,14,14,276,0,38,8/15/2020
40-49,Male,10,10,249,0,37,8/16/2020
40-49,Male,11,11,240,0,20,8/17/2020
40-49,Male,16,16,218,0,38,8/18/2020
40-49,Male,11,11,198,0,31,8/19/2020
40-49,Male,13,13,192,0,19,8/20/2020
40-49,Male,13,13,181,0,24,8/21/2020
40-49,Male,8,8,167,0,22,8/22/2020
40-49,Male,5,5,153,0,19,8/23/2020
40-49,Male,8,8,158,0,3,8/24/2020
40-49,Male,3,3,141,0,20,8/25/2020
40-49,Male,4,4,130,0,15,8/26/2020
40-49,Male,5,5,118,0,17,8/27/2020
40-49,Male,5,5,116,0,7,8/28/2020
40-49,Male,8,8,109,0,15,8/29/2020
40-49,Male,3,3,96,0,16,8/30/2020
40-49,Male,1,1,87,0,10,8/31/2020
40-49,Male,1,1,79,0,9,9/1/2020
40-49,Male,3,3,68,0,14,9/2/2020
40-49,Male,4,4,67,0,5,9/3/2020
40-49,Male,1,1,61,0,7,9/4/2020
40-49,Male,1,1,58,0,4,9/5/2020
40-49,Male,4,4,54,0,8,9/6/2020
40-49,Male,3,3,51,0,6,9/7/2020
40-49,Male,4,4,49,0,6,9/8/2020
40-49,Male,1,1,45,0,5,9/9/2020
40-49,Male,3,3,39,0,9,9/10/2020
40-49,Male,,,35,0,4,9/11/2020
40-49,Male,,,32,0,3,9/12/2020
40-49,Male,1,1,31,0,2,9/13/2020
40-49,Male,3,3,29,0,5,9/14/2020
40-49,Male,,,25,0,4,9/15/2020
40-49,Male,,,24,0,1,9/16/2020
40-49,Male,3,3,25,0,2,9/17/2020
40-49,Male,1,1,21,0,5,9/18/2020
40-49,Male,,,18,0,3,9/19/2020
40-49,Male,,,17,0,1,9/20/2020
40-49,Male,1,1,15,0,3,9/21/2020
40-49,Male,,,13,0,2,9/22/2020
40-49,Male,1,1,12,0,2,9/23/2020
40-49,Male,2,2,12,0,2,9/24/2020
40-49,Male,,,12,0,,9/25/2020
40-49,Male,1,1,9,0,4,9/26/2020
40-49,Male,,,9,0,,9/27/2020
40-49,Male,2,2,11,0,,9/28/2020
40-49,Male,,,11,0,,9/29/2020
40-49,Male,1,1,11,0,1,9/30/2020
40-49,Male,1,1,11,0,1,10/1/2020
40-49,Male,2,2,12,0,1,10/2/2020
40-49,Male,1,1,11,0,2,10/3/2020
40-49,Male,,,10,0,1,10/4/2020
40-49,Male,2,2,12,0,,10/5/2020
40-49,Male,,,11,0,1,10/6/2020
40-49,Male,,,10,0,1,10/7/2020
40-49,Male,1,1,11,0,,10/8/2020
40-49,Male,1,1,10,0,2,10/9/2020
40-49,Male,1,1,11,0,,10/10/2020
40-49,Male,1,1,11,0,1,10/11/2020
40-49,Male,,,10,0,1,10/12/2020
40-49,Male,,,9,0,1,10/13/2020
40-49,Male,,,8,0,1,10/14/2020
40-49,Male,,,8,0,,10/15/2020
40-49,Male,,,8,0,,10/16/2020
40-49,Male,,,7,0,1,10/17/2020
40-49,Male,,,6,0,1,10/18/2020
40-49,Male,,,6,0,,10/19/2020
40-49,Male,,,4,0,2,10/20/2020
40-49,Male,,,4,0,,10/21/2020
40-49,Male,,,4,0,,10/22/2020
40-49,Male,,,3,0,1,10/23/2020
40-49,Male,,,3,0,,10/24/2020
40-49,Male,,,3,0,,10/25/2020
40-49,Male,,,3,0,,10/26/2020
40-49,Male,,,3,0,,10/27/2020
40-49,Male,,,2,0,1,10/28/2020
40-49,Male,,,2,0,,10/29/2020
40-49,Male,,,2,0,,10/30/2020
40-49,Male,,,2,0,,10/31/2020
40-49,Male,,,2,0,,11/1/2020
40-49,Male,,,1,0,1,11/2/2020
40-49,Male,,,1,0,,11/3/2020
40-49,Male,,,1,0,,11/4/2020
40-49,Male,,,1,0,,11/5/2020
40-49,Male,,,1,0,,11/6/2020
40-49,Male,,,1,0,,11/7/2020
40-49,Male,,,1,0,,11/8/2020
40-49,Male,,,1,0,,11/9/2020
40-49,Male,,,1,0,,11/10/2020
40-49,Male,,,1,0,,11/11/2020
40-49,Male,,,1,0,,11/12/2020
40-49,Male,,,1,0,,11/13/2020
40-49,Male,,,1,0,,11/14/2020
40-49,Male,,,1,0,,11/15/2020
40-49,Male,,,1,0,,11/16/2020
40-49,Male,,,1,0,,11/17/2020
40-49,Male,,,1,0,,11/18/2020
40-49,Male,,,1,0,,11/19/2020
40-49,Male,,,1,0,,11/20/2020
40-49,Male,,,1,0,,11/21/2020
40-49,Male,,,1,0,,11/22/2020
40-49,Male,,,1,0,,11/23/2020
40-49,Male,,,1,0,,11/24/2020
40-49,Male,,,1,0,,11/25/2020
40-49,Male,,,1,0,,11/26/2020
40-49,Male,,,1,0,,11/27/2020
40-49,Male,,,1,0,,11/28/2020
40-49,Male,,,1,0,,11/29/2020
40-49,Male,,,1,0,,11/30/2020
40-49,Male,,,1,0,,12/1/2020
40-49,Male,,,1,0,,12/2/2020
40-49,Male,,,1,0,,12/3/2020
40-49,Male,,,1,0,,12/4/2020
40-49,Male,,,1,0,,12/5/2020
40-49,Male,,,1,0,,12/6/2020
40-49,Male,,,1,0,,12/7/2020
40-49,Male,,,1,0,,12/8/2020
40-49,Male,,,1,0,,12/9/2020
40-49,Male,,,1,0,,12/10/2020
40-49,Male,,,1,0,,12/11/2020
40-49,Male,,,1,0,,12/12/2020
40-49,Male,,,1,0,,12/13/2020
40-49,Male,,,1,0,,12/14/2020
40-49,Male,,,1,0,,12/15/2020
40-49,Male,,,1,0,,12/16/2020
40-49,Male,1,1,2,0,,12/17/2020
40-49,Male,,,2,0,,12/18/2020
40-49,Male,1,1,3,0,,12/19/2020
40-49,Male,,,3,0,,12/20/2020
40-49,Male,,,3,0,,12/21/2020
40-49,Male,,,3,0,,12/22/2020
40-49,Male,,,3,0,,12/23/2020
40-49,Male,,,3,0,,12/24/2020
40-49,Male,,,3,0,,12/25/2020
40-49,Male,,,2,0,1,12/26/2020
40-49,Male,,,2,0,,12/27/2020
40-49,Male,,,1,0,1,12/28/2020
40-49,Male,,,1,0,,12/29/2020
40-49,Male,,,1,0,,12/30/2020
40-49,Male,1,1,2,0,,12/31/2020
40-49,Male,2,2,4,0,,1/1/2021
40-49,Male,,,4,0,,1/2/2021
40-49,Male,,,4,0,,1/3/2021
40-49,Male,1,1,5,0,,1/4/2021
40-49,Male,,,5,0,,1/5/2021
40-49,Male,,,5,0,,1/6/2021
40-49,Male,,,5,0,,1/7/2021
40-49,Male,,,5,0,,1/8/2021
40-49,Male,,,5,0,,1/9/2021
40-49,Male,1,1,5,0,1,1/10/2021
40-49,Male,,,4,0,1,1/11/2021
40-49,Male,,,4,0,,1/12/2021
40-49,Male,,,3,0,1,1/13/2021
40-49,Male,1,1,4,0,,1/14/2021
40-49,Male,,,4,0,,1/15/2021
40-49,Male,1,1,5,0,,1/16/2021
40-49,Male,,,5,0,,1/17/2021
40-49,Male,,,5,0,,1/18/2021
40-49,Male,,,4,0,1,1/19/2021
40-49,Male,1,1,5,0,,1/20/2021
40-49,Male,,,5,0,,1/21/2021
40-49,Male,,,5,0,,1/22/2021
40-49,Male,,,5,0,,1/23/2021
40-49,Male,1,1,4,0,2,1/24/2021
40-49,Male,,,4,0,,1/25/2021
40-49,Male,,,4,0,,1/26/2021
40-49,Male,1,1,4,0,1,1/27/2021
40-49,Male,,,4,0,,1/28/2021
40-49,Male,,,3,0,1,1/29/2021
40-49,Male,,,3,0,,1/30/2021
40-49,Male,1,1,3,0,,1/31/2021
40-49,Male,,,3,0,,2/1/2021
40-49,Male,,,3,0,,2/2/2021
40-49,Male,1,1,4,0,,2/3/2021
40-49,Male,1,1,5,0,,2/4/2021
40-49,Male,,,5,0,,2/5/2021
40-49,Male,,,5,0,,2/6/2021
40-49,Male,,,5,0,,2/7/2021
40-49,Male,,,4,0,1,2/8/2021
40-49,Male,,,4,0,,2/9/2021
40-49,Male,,,4,0,,2/10/2021
40-49,Male,,,3,0,1,2/11/2021
40-49,Male,,,3,0,,2/12/2021
40-49,Male,,,2,0,1,2/13/2021
40-49,Male,,,1,0,1,2/14/2021
40-49,Male,,,1,0,,2/15/2021
40-49,Male,,,1,0,,2/16/2021
40-49,Male,,,1,0,,2/17/2021
40-49,Male,,,,0,1,2/18/2021
40-49,Male,0,0,0,0,0,2/19/2021
40-49,Male,0,0,0,0,0,2/20/2021
40-49,Male,0,0,0,0,0,2/21/2021
40-49,Male,0,0,0,0,0,2/22/2021
40-49,Male,0,0,0,0,0,2/23/2021
40-49,Male,0,0,0,0,0,2/24/2021
40-49,Male,0,0,0,0,0,2/25/2021
40-49,Male,0,0,0,0,0,2/26/2021
40-49,Male,0,0,0,0,0,2/27/2021
40-49,Male,0,0,0,0,0,2/28/2021
40-49,Male,0,0,0,0,0,3/1/2021
40-49,Male,0,0,0,0,0,3/2/2021
40-49,Male,0,0,0,0,0,3/3/2021
40-49,Male,0,0,0,0,0,3/4/2021
40-49,Male,0,0,0,0,0,3/5/2021
40-49,Male,0,0,0,0,0,3/6/2021
40-49,Male,0,0,0,0,0,3/7/2021
40-49,Male,0,0,0,0,0,3/8/2021
40-49,Male,0,0,0,0,0,3/9/2021
40-49,Male,0,0,0,0,0,3/10/2021
40-49,Male,0,0,0,0,0,3/11/2021
40-49,Male,0,0,0,0,0,3/12/2021
40-49,Male,0,0,0,0,0,3/13/2021
40-49,Male,0,0,0,0,0,3/14/2021
40-49,Male,0,0,0,0,0,3/15/2021
40-49,Male,0,0,0,0,0,3/16/2021
40-49,Male,0,0,0,0,0,3/17/2021
40-49,Male,0,0,0,0,0,3/18/2021
40-49,Male,0,0,0,0,0,3/19/2021
40-49,Male,0,0,0,0,0,3/20/2021
40-49,Male,0,0,0,0,0,3/21/2021
40-49,Male,0,0,0,0,0,3/22/2021
40-49,Male,0,0,0,0,0,3/23/2021
40-49,Male,0,0,0,0,0,3/24/2021
40-49,Male,0,0,0,0,0,3/25/2021
40-49,Male,0,0,0,0,0,3/26/2021
40-49,Male,0,0,0,0,0,3/27/2021
40-49,Male,0,0,0,0,0,3/28/2021
40-49,Male,0,0,0,0,0,3/29/2021
40-49,Male,0,0,0,0,0,3/30/2021
40-49,Male,0,0,0,0,0,3/31/2021
40-49,Male,0,0,0,0,0,4/1/2021
40-49,Male,0,0,0,0,0,4/2/2021
40-49,Male,0,0,0,0,0,4/3/2021
40-49,Male,0,0,0,0,0,4/4/2021
40-49,Male,0,0,0,0,0,4/5/2021
40-49,Male,0,0,0,0,0,4/6/2021
40-49,Male,0,0,0,0,0,4/7/2021
40-49,Male,0,0,0,0,0,4/8/2021
40-49,Male,1,1,1,0,,4/9/2021
40-49,Male,,,1,0,,4/10/2021
40-49,Male,,,1,0,,4/11/2021
40-49,Male,,,1,0,,4/12/2021
40-49,Male,,,1,0,,4/13/2021
40-49,Male,,,1,0,,4/14/2021
40-49,Male,,,1,0,,4/15/2021
40-49,Male,1,1,2,0,,4/16/2021
40-49,Male,,,2,0,,4/17/2021
40-49,Male,1,1,3,0,,4/18/2021
40-49,Male,1,1,3,0,1,4/19/2021
40-49,Male,,,3,0,,4/20/2021
40-49,Male,,,3,0,,4/21/2021
40-49,Male,1,1,4,0,,4/22/2021
40-49,Male,,,4,0,,4/23/2021
40-49,Male,,,4,0,,4/24/2021
40-49,Male,,,4,0,,4/25/2021
40-49,Male,,,4,0,,4/26/2021
40-49,Male,,,3,0,1,4/27/2021
40-49,Male,,,2,0,1,4/28/2021
40-49,Male,,,2,0,,4/29/2021
40-49,Male,1,1,3,0,,4/30/2021
40-49,Male,,,1,0,2,5/1/2021
40-49,Male,,,1,0,,5/2/2021
40-49,Male,1,1,2,0,,5/3/2021
40-49,Male,,,2,0,,5/4/2021
40-49,Male,,,2,0,,5/5/2021
40-49,Male,,,2,0,,5/6/2021
40-49,Male,,,2,0,,5/7/2021
40-49,Male,1,1,3,0,,5/8/2021
40-49,Male,1,1,4,0,,5/9/2021
40-49,Male,,,4,0,,5/10/2021
40-49,Male,,,4,0,,5/11/2021
40-49,Male,,,4,0,,5/12/2021
40-49,Male,,,3,0,1,5/13/2021
40-49,Male,,,3,0,,5/14/2021
40-49,Male,,,3,0,,5/15/2021
40-49,Male,,,3,0,,5/16/2021
40-49,Male,,,2,0,1,5/17/2021
40-49,Male,,,2,0,,5/18/2021
40-49,Male,,,2,0,,5/19/2021
40-49,Male,,,2,0,,5/20/2021
40-49,Male,,,2,0,,5/21/2021
40-49,Male,,,2,0,,5/22/2021
40-49,Male,,,,0,2,5/23/2021
40-49,Male,0,0,0,0,0,5/24/2021
40-49,Male,0,0,0,0,0,5/25/2021
40-49,Male,3,3,3,0,,5/26/2021
40-49,Male,1,1,4,0,,5/27/2021
40-49,Male,,,4,0,,5/28/2021
40-49,Male,2,2,6,0,,5/29/2021
40-49,Male,,,6,0,,5/30/2021
40-49,Male,,,6,0,,5/31/2021
40-49,Male,2,2,8,0,,6/1/2021
40-49,Male,,,8,0,,6/2/2021
40-49,Male,1,1,9,0,,6/3/2021
40-49,Male,1,1,10,0,,6/4/2021
40-49,Male,,,10,0,,6/5/2021
40-49,Male,,,10,0,,6/6/2021
40-49,Male,1,1,10,0,1,6/7/2021
40-49,Male,,,8,0,2,6/8/2021
40-49,Male,,,8,0,,6/9/2021
40-49,Male,,,8,0,,6/10/2021
40-49,Male,,,6,0,2,6/11/2021
40-49,Male,,,6,0,,6/12/2021
40-49,Male,,,4,0,2,6/13/2021
40-49,Male,,,3,0,1,6/14/2021
40-49,Male,1,1,4,0,,6/15/2021
40-49,Male,,,3,0,1,6/16/2021
40-49,Male,,,3,0,,6/17/2021
40-49,Male,,,3,0,,6/18/2021
40-49,Male,,,2,0,1,6/19/2021
40-49,Male,,,2,0,,6/20/2021
40-49,Male,,,2,0,,6/21/2021
40-49,Male,,,1,0,1,6/22/2021
40-49,Male,2,2,3,0,,6/23/2021
40-49,Male,,,3,0,,6/24/2021
40-49,Male,,,3,0,,6/25/2021
40-49,Male,,,3,0,,6/26/2021
40-49,Male,1,1,4,0,,6/27/2021
40-49,Male,,,4,0,,6/28/2021
40-49,Male,,,3,0,1,6/29/2021
40-49,Male,,,3,0,,6/30/2021
40-49,Male,,,3,0,,7/1/2021
40-49,Male,,,3,0,,7/2/2021
40-49,Male,,,3,0,,7/3/2021
40-49,Male,1,1,4,0,,7/4/2021
40-49,Male,,,4,0,,7/5/2021
40-49,Male,,,4,0,,7/6/2021
40-49,Male,,,3,0,1,7/7/2021
40-49,Male,,,2,0,1,7/8/2021
40-49,Male,,,2,0,,7/9/2021
40-49,Male,,,2,0,,7/10/2021
40-49,Male,,,2,0,,7/11/2021
40-49,Male,1,1,3,0,,7/12/2021
40-49,Male,,,2,0,1,7/13/2021
40-49,Male,,,2,0,,7/14/2021
40-49,Male,1,1,3,0,,7/15/2021
40-49,Male,,,3,0,,7/16/2021
40-49,Male,1,1,4,0,,7/17/2021
40-49,Male,1,1,4,0,1,7/18/2021
40-49,Male,,,4,0,,7/19/2021
40-49,Male,2,2,6,0,,7/20/2021
40-49,Male,1,1,7,0,,7/21/2021
40-49,Male,2,2,9,0,,7/22/2021
40-49,Male,,,9,0,,7/23/2021
40-49,Male,,,9,0,,7/24/2021
40-49,Male,1,1,10,0,,7/25/2021
40-49,Male,,,10,0,,7/26/2021
40-49,Male,,,10,0,,7/27/2021
40-49,Male,,,10,0,,7/28/2021
40-49,Male,1,1,11,0,,7/29/2021
40-49,Male,,,10,0,1,7/30/2021
40-49,Male,,,8,0,2,7/31/2021
40-49,Male,,,6,0,2,8/1/2021
40-49,Male,,,6,0,,8/2/2021
40-49,Male,,,6,0,,8/3/2021
40-49,Male,,,4,0,2,8/4/2021
40-49,Male,,,4,0,,8/5/2021
40-49,Male,,,4,0,,8/6/2021
40-49,Male,,,3,0,1,8/7/2021
40-49,Male,,,3,0,,8/8/2021
40-49,Male,2,2,3,0,2,8/9/2021
40-49,Male,2,2,4,0,1,8/10/2021
40-49,Male,1,1,5,0,,8/11/2021
40-49,Male,,,5,0,,8/12/2021
40-49,Male,1,1,6,0,,8/13/2021
40-49,Male,3,3,9,0,,8/14/2021
40-49,Male,2,2,11,0,,8/15/2021
40-49,Male,1,1,12,0,,8/16/2021
40-49,Male,2,2,14,0,,8/17/2021
40-49,Male,6,6,20,0,,8/18/2021
40-49,Male,1,1,21,0,,8/19/2021
40-49,Male,4,4,25,0,,8/20/2021
40-49,Male,4,4,28,0,1,8/21/2021
40-49,Male,3,3,31,0,,8/22/2021
40-49,Male,5,5,35,0,1,8/23/2021
40-49,Male,2,2,37,0,,8/24/2021
40-49,Male,4,4,39,0,2,8/25/2021
40-49,Male,4,4,41,0,2,8/26/2021
40-49,Male,7,7,47,0,1,8/27/2021
40-49,Male,6,6,51,0,2,8/28/2021
40-49,Male,4,4,52,0,3,8/29/2021
40-49,Male,1,1,48,0,5,8/30/2021
40-49,Male,9,9,56,0,1,8/31/2021
40-49,Male,12,12,63,0,5,9/1/2021
40-49,Male,20,20,82,0,1,9/2/2021
40-49,Male,7,7,86,0,3,9/3/2021
40-49,Male,11,11,93,0,4,9/4/2021
40-49,Male,11,11,98,0,6,9/5/2021
40-49,Male,17,17,110,0,6,9/6/2021
40-49,Male,10,10,113,0,6,9/7/2021
40-49,Male,23,23,129,0,7,9/8/2021
40-49,Male,24,24,149,0,4,9/9/2021
40-49,Male,18,18,163,0,4,9/10/2021
40-49,Male,24,24,181,0,6,9/11/2021
40-49,Male,19,19,197,0,4,9/12/2021
40-49,Male,25,25,211,0,10,9/13/2021
40-49,Male,17,17,217,0,10,9/14/2021
40-49,Male,22,22,230,0,9,9/15/2021
40-49,Male,28,28,250,0,8,9/16/2021
40-49,Male,38,38,273,0,15,9/17/2021
40-49,Male,30,30,290,0,13,9/18/2021
40-49,Male,30,30,308,0,12,9/19/2021
40-49,Male,31,31,327,0,12,9/20/2021
40-49,Male,31,31,332,0,26,9/21/2021
40-49,Male,49,49,367,0,14,9/22/2021
40-49,Male,40,40,398,0,9,9/23/2021
40-49,Male,40,40,418,0,20,9/24/2021
40-49,Male,41,41,443,0,16,9/25/2021
40-49,Male,40,40,472,0,11,9/26/2021
40-49,Male,57,57,519,0,10,9/27/2021
40-49,Male,71,71,576,0,14,9/28/2021
40-49,Male,96,96,658,0,14,9/29/2021
40-49,Male,66,66,662,0,62,9/30/2021
40-49,Male,78,78,701,0,39,10/1/2021
40-49,Male,66,66,692,0,75,10/2/2021
40-49,Male,94,94,766,0,20,10/3/2021
40-49,Male,104,104,867,0,3,10/4/2021
40-49,Male,90,90,872,0,85,10/5/2021
40-49,Male,106,106,923,0,55,10/6/2021
40-49,Male,102,102,1021,0,4,10/7/2021
40-49,Male,128,128,1063,0,86,10/8/2021
40-49,Male,125,125,1148,0,40,10/9/2021
40-49,Male,89,89,1180,0,56,10/10/2021
40-49,Male,93,93,1197,0,75,10/11/2021
40-49,Male,90,90,1218,0,70,10/12/2021
40-49,Male,151,151,1275,0,94,10/13/2021
40-49,Male,118,118,1342,0,51,10/14/2021
40-49,Male,135,135,1371,0,106,10/15/2021
40-49,Male,121,121,1492,0,,10/16/2021
